No,CC,GN,NS,BU,FA,LD,BZ,FC,FP,RP,PP,KA,SC,TS,NV,MA,LB,AF,HU,Price,Choice
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,0,0,0,5,2,0,0,2,0,0,2,2,0,3,3,1,0,3,0,5,1
318,0,0,0,5,2,0,0,1,0,0,3,1,0,1,1,2,0,3,0,11,0
319,0,0,0,3,2,0,0,2,0,0,3,2,0,3,3,3,0,3,0,11,0
320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,3,1,3,0,1,1,1,1,4,0,0,2,0,0,0,0,0,0,0,5,0
322,3,2,2,0,1,3,1,1,2,0,0,1,0,0,0,0,0,0,0,3,1
323,3,1,2,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,12,0
324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,0,0,0,2,0,3,0,0,1,2,0,0,0,2,2,2,4,1,0,12,0
326,0,0,0,6,0,2,0,0,2,1,0,0,0,1,2,3,4,1,0,2,0
327,0,0,0,5,0,3,0,0,3,2,0,0,0,3,2,1,3,1,0,4,0
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
329,0,2,0,0,2,0,0,0,0,2,1,2,4,2,2,0,0,0,2,4,0
330,0,1,0,0,1,0,0,0,0,2,3,1,2,3,3,0,0,0,2,12,0
331,0,2,0,0,1,0,0,0,0,1,3,2,4,1,1,0,0,0,2,1,0
332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333,0,0,3,2,0,1,3,0,3,0,2,0,3,0,0,4,0,0,1,10,0
334,0,0,1,3,0,2,1,0,3,0,3,0,4,0,0,4,0,0,1,1,1
335,0,0,4,3,0,2,2,0,2,0,3,0,4,0,0,2,0,0,2,6,0
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,3,2,0,4,0,0,3,1,0,0,2,0,2,0,0,0,1,2,0,5,0
338,1,1,0,4,0,0,2,2,0,0,1,0,2,0,0,0,1,2,0,8,1
339,3,2,0,5,0,0,1,1,0,0,1,0,3,0,0,0,3,1,0,4,0
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,3,0,3,0,1,0,0,0,1,2,0,0,0,2,0,2,0,1,2,8,1
342,1,0,3,0,1,0,0,0,4,1,0,0,0,1,0,1,0,3,1,11,0
343,3,0,4,0,2,0,0,0,1,1,0,0,0,2,0,4,0,2,1,11,0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,0,2,4,0,0,2,0,2,0,0,0,1,0,3,2,4,2,0,0,8,0
346,0,2,4,0,0,3,0,2,0,0,0,2,0,2,3,3,4,0,0,12,0
347,0,2,4,0,0,3,0,2,0,0,0,1,0,3,3,1,4,0,0,2,0
348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349,3,0,0,2,1,3,0,1,0,1,0,0,2,0,2,0,0,0,1,7,0
350,2,0,0,3,2,2,0,2,0,2,0,0,3,0,1,0,0,0,2,9,0
351,1,0,0,3,1,1,0,2,0,1,0,0,2,0,3,0,0,0,2,4,1
352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,1,2,2,0,1,2,2,2,0,0,0,0,1,2,0,7,1
354,0,0,0,0,2,3,2,0,3,1,2,1,0,0,0,0,2,3,0,12,0
355,0,0,0,0,1,3,2,0,4,1,3,1,0,0,0,0,4,1,0,11,0
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0,0,4,1,0,0,0,1,3,0,1,2,4,1,0,0,4,0,0,7,0
358,0,0,1,1,0,0,0,2,2,0,1,1,3,2,0,0,3,0,0,4,1
359,0,0,1,5,0,0,0,1,2,0,2,1,3,2,0,0,4,0,0,4,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2,1,5,0,0,0,3,0,0,0,0,1,0,0,2,2,0,3,1,6,0
362,2,2,3,0,0,0,1,0,0,0,0,1,0,0,2,3,0,1,1,5,1
363,1,2,5,0,0,0,1,0,0,0,0,2,0,0,3,3,0,1,1,12,0
364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2,2,0,5,1,1,2,0,4,0,0,0,0,2,0,2,0,0,0,12,0
366,2,1,0,2,2,3,1,0,4,0,0,0,0,1,0,4,0,0,0,7,1
367,2,2,0,4,1,2,3,0,4,0,0,0,0,2,0,4,0,0,0,12,0
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,2,0,2,3,0,4,0,3,4,1,3,2,11,0
370,0,0,0,0,0,0,0,1,0,2,3,0,4,0,1,4,2,3,2,3,0
371,0,0,0,0,0,0,0,1,0,1,1,0,3,0,2,4,1,1,1,3,1
372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,2,0,0,2,2,2,2,0,0,0,3,2,1,0,0,3,0,1,1
374,0,0,3,0,0,1,2,1,3,0,0,0,4,2,1,0,0,1,0,6,0
375,0,0,1,0,0,1,1,1,2,0,0,0,1,2,3,0,0,2,0,12,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,3,2,0,5,2,0,0,0,0,1,2,2,0,0,0,0,1,0,1,4,0
378,1,2,0,5,1,0,0,0,0,2,1,1,0,0,0,0,3,0,1,12,0
379,1,2,0,4,1,0,0,0,0,2,2,1,0,0,0,0,4,0,2,10,0
380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
381,0,0,0,2,0,0,1,2,4,0,1,0,2,0,0,1,2,1,0,6,1
382,0,0,0,6,0,0,2,2,4,0,3,0,2,0,0,4,3,3,0,10,0
383,0,0,0,5,0,0,1,1,4,0,1,0,2,0,0,4,3,1,0,10,0
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,3,0,3,3,1,3,0,0,0,1,0,1,0,0,3,0,0,0,2,5,0
386,1,0,5,4,2,2,0,0,0,2,0,1,0,0,3,0,0,0,2,10,0
387,2,0,5,6,1,3,0,0,0,1,0,2,0,0,3,0,0,0,1,9,1
388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,0,2,1,0,0,0,0,0,2,2,0,2,0,3,2,2,1,0,0,8,0
390,0,2,2,0,0,0,0,0,4,2,0,1,0,3,1,1,2,0,0,8,1
391,0,1,1,0,0,0,0,0,1,1,0,2,0,3,2,3,4,0,0,5,0
392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,2,1,0,0,2,2,2,2,0,0,0,0,0,3,0,0,0,2,2,6,0
394,2,2,0,0,2,2,2,1,0,0,0,0,0,1,0,0,0,2,2,3,0
395,2,2,0,0,1,3,2,1,0,0,0,0,0,2,0,0,0,3,2,8,1
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,0,0,5,6,0,3,0,0,0,0,2,2,3,3,0,0,4,0,1,10,0
398,0,0,1,2,0,3,0,0,0,0,3,2,4,1,0,0,1,0,1,5,0
399,0,0,4,2,0,3,0,0,0,0,3,2,2,2,0,0,4,0,1,3,1
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,3,1,0,0,2,0,3,0,1,1,1,0,1,0,3,0,0,0,0,12,0
402,2,1,0,0,2,0,1,0,2,2,3,0,4,0,1,0,0,0,0,6,1
403,2,2,0,0,1,0,2,0,3,2,1,0,1,0,2,0,0,0,0,11,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,0,2,0,5,1,0,0,2,0,1,0,0,2,1,0,2,0,2,0,10,0
406,0,1,0,4,1,0,0,1,0,1,0,0,3,3,0,3,0,1,0,10,1
407,0,2,0,6,2,0,0,1,0,2,0,0,3,3,0,1,0,2,0,5,0
408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,1,0,2,0,0,1,1,2,4,0,2,0,0,0,0,2,4,0,0,4,0
410,1,0,3,0,0,2,2,2,1,0,1,0,0,0,0,1,2,0,0,12,0
411,3,0,4,0,0,3,2,1,4,0,2,0,0,0,0,1,4,0,0,10,0
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
413,0,0,0,0,1,3,0,0,0,0,3,2,1,0,2,3,0,3,1,12,0
414,0,0,0,0,1,3,0,0,0,0,1,2,2,0,3,3,0,3,1,2,0
415,0,0,0,0,1,2,0,0,0,0,2,1,1,0,3,4,0,3,1,2,0
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417,0,1,0,0,0,0,1,2,0,1,0,2,0,0,2,0,2,1,1,4,1
418,0,2,0,0,0,0,1,2,0,2,0,2,0,0,2,0,4,3,1,11,0
419,0,2,0,0,0,0,2,2,0,2,0,2,0,0,3,0,4,2,1,3,0
420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,3,0,3,5,2,0,0,0,3,0,0,1,0,3,0,0,4,3,0,3,0
422,3,0,5,2,1,0,0,0,2,0,0,2,0,2,0,0,2,2,0,1,1
423,2,0,5,2,2,0,0,0,2,0,0,1,0,3,0,0,4,1,0,8,0
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,2,0,3,4,0,0,2,0,0,0,0,0,4,1,2,2,0,0,1,10,0
426,1,0,4,3,0,0,2,0,0,0,0,0,4,1,1,3,0,0,2,11,0
427,3,0,1,2,0,0,2,0,0,0,0,0,2,3,3,2,0,0,1,12,1
428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,0,1,0,3,0,2,0,1,3,2,3,0,0,3,0,0,0,0,2,11,1
430,0,1,0,4,0,2,0,2,4,1,2,0,0,3,0,0,0,0,2,2,0
431,0,2,0,3,0,3,0,2,3,2,2,0,0,2,0,0,0,0,1,5,0
432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,0,1,4,0,1,0,0,1,0,0,3,2,0,0,2,3,2,0,0,6,0
434,0,2,5,0,2,0,0,1,0,0,3,2,0,0,2,3,4,0,0,9,1
435,0,2,2,0,2,0,0,2,0,0,3,2,0,0,1,3,2,0,0,6,0
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,2,0,0,0,0,2,2,0,3,2,0,2,3,0,0,1,0,3,0,9,0
438,2,0,0,0,0,2,3,0,4,1,0,1,1,0,0,1,0,3,0,11,0
439,2,0,0,0,0,3,2,0,1,1,0,1,3,0,0,4,0,2,0,1,1
440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,0,0,1,2,1,0,0,1,2,2,0,0,3,0,0,0,3,0,2,8,1
442,0,0,5,1,1,0,0,2,3,2,0,0,4,0,0,0,2,0,1,7,0
443,0,0,1,1,2,0,0,2,4,1,0,0,4,0,0,0,4,0,2,11,0
444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,1,1,2,0,0,3,1,0,0,0,1,0,0,2,1,0,0,1,0,10,0
446,2,2,2,0,0,2,2,0,0,0,1,0,0,3,2,0,0,2,0,6,1
447,2,2,3,0,0,3,2,0,0,0,3,0,0,3,1,0,0,3,0,2,0
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,0,0,0,0,1,2,2,1,2,0,0,1,0,2,1,0,0,0,2,6,1
450,0,0,0,0,2,3,3,2,1,0,0,1,0,3,1,0,0,0,2,8,0
451,0,0,0,0,1,1,3,2,4,0,0,2,0,1,2,0,0,0,2,6,0
452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,3,2,0,2,0,3,0,0,0,2,0,0,1,0,0,4,2,3,0,2,0
454,2,2,0,5,0,3,0,0,0,1,0,0,2,0,0,1,4,1,0,1,1
455,1,1,0,2,0,1,0,0,0,2,0,0,3,0,0,2,2,3,0,11,0
456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,0,2,2,0,2,0,1,1,0,2,0,1,0,2,0,1,0,0,0,11,0
458,0,2,2,0,2,0,1,2,0,2,0,1,0,3,0,2,0,0,0,8,0
459,0,1,4,0,2,0,3,2,0,1,0,2,0,1,0,1,0,0,0,5,1
460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,1,0,0,2,0,2,0,0,3,0,3,0,2,0,3,0,0,2,2,9,1
462,1,0,0,1,0,1,0,0,2,0,3,0,4,0,3,0,0,1,1,5,0
463,1,0,0,6,0,2,0,0,1,0,2,0,4,0,1,0,0,3,1,12,0
464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,3,2,0,6,0,0,0,1,0,0,2,0,3,1,0,3,1,0,0,5,0
466,2,2,0,2,0,0,0,1,0,0,3,0,4,1,0,4,3,0,0,9,0
467,3,2,0,2,0,0,0,2,0,0,1,0,1,1,0,2,3,0,0,7,1
468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,0,0,0,0,2,1,3,0,0,2,0,1,0,0,1,0,1,1,2,11,0
470,0,0,0,0,1,1,3,0,0,2,0,1,0,0,2,0,1,1,1,4,1
471,0,0,0,0,2,3,3,0,0,1,0,2,0,0,3,0,2,3,2,2,0
472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,0,1,4,0,0,3,0,1,2,0,0,2,0,2,1,0,0,0,1,1,1
474,0,1,3,0,0,2,0,1,2,0,0,1,0,1,2,0,0,0,2,5,0
475,0,2,2,0,0,2,0,1,3,0,0,1,0,2,2,0,0,0,2,8,0
476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,1,0,2,5,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,8,0
478,2,0,5,4,1,0,3,0,1,2,0,0,2,0,0,0,1,0,0,3,1
479,1,0,3,2,1,0,2,0,3,1,0,0,1,0,0,0,4,0,0,1,0
480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,1,0,3,0,0,0,3,0,0,0,2,2,4,0,3,3,0,1,0,7,1
482,1,0,5,0,0,0,1,0,0,0,1,2,4,0,3,1,0,2,0,7,0
483,1,0,5,0,0,0,3,0,0,0,1,1,2,0,1,4,0,3,0,10,0
484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,0,0,0,2,0,0,0,2,0,1,1,0,0,3,0,4,2,2,1,6,0
486,0,0,0,6,0,0,0,2,0,1,3,0,0,3,0,3,1,1,2,2,0
487,0,0,0,5,0,0,0,1,0,2,2,0,0,2,0,3,3,1,1,6,1
488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,0,1,0,0,1,2,0,0,1,2,0,0,4,2,0,1,0,1,0,5,0
490,0,2,0,0,1,2,0,0,1,2,0,0,3,1,0,3,0,3,0,2,1
491,0,1,0,0,2,1,0,0,3,2,0,0,4,3,0,1,0,1,0,9,0
492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,3,2,0,0,2,0,1,2,3,0,0,0,0,0,1,0,3,0,1,4,0
494,1,2,0,0,1,0,1,2,4,0,0,0,0,0,1,0,1,0,1,3,0
495,3,2,0,0,1,0,2,1,3,0,0,0,0,0,3,0,1,0,1,1,1
496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,0,2,2,2,2,2,0,0,0,0,2,2,0,0,0,0,3,0,1,11,0
498,0,1,1,2,2,2,0,0,0,0,1,2,0,0,0,0,4,0,1,6,1
499,0,2,1,2,1,3,0,0,0,0,2,1,0,0,0,0,3,0,1,12,0
500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,0,0,0,1,0,3,3,2,0,1,0,2,1,1,1,0,0,0,0,7,0
502,0,0,0,3,0,3,1,1,0,1,0,1,2,1,3,0,0,0,0,8,1
503,0,0,0,6,0,1,1,2,0,2,0,2,4,1,1,0,0,0,0,7,0
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,3,0,5,0,1,0,0,1,2,0,2,0,0,0,1,2,0,3,0,3,1
506,3,0,2,0,1,0,0,1,2,0,1,0,0,0,1,2,0,3,0,6,0
507,3,0,3,0,1,0,0,2,2,0,2,0,0,0,1,2,0,3,0,3,0
508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,1,0,0,0,0,2,0,0,4,2,0,2,4,0,0,4,3,0,2,3,0
510,3,0,0,0,0,3,0,0,1,1,0,1,1,0,0,3,4,0,2,3,1
511,2,0,0,0,0,1,0,0,2,1,0,2,2,0,0,3,4,0,1,12,0
512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2,1,3,5,0,1,2,0,0,0,2,0,0,3,0,0,0,3,0,8,0
514,3,2,3,2,0,3,3,0,0,0,3,0,0,3,0,0,0,2,0,2,1
515,2,2,2,2,0,3,1,0,0,0,3,0,0,2,0,0,0,3,0,6,0
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,0,1,3,0,0,0,0,2,1,2,2,1,3,0,0,0,0,3,0,4,1
518,0,2,2,0,0,0,0,2,1,1,2,1,1,0,0,0,0,2,0,4,0
519,0,2,5,0,0,0,0,2,4,1,3,1,1,0,0,0,0,3,0,10,0
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0,0,0,3,2,0,3,0,4,0,0,0,0,2,3,3,3,0,2,5,0
522,0,0,0,2,1,0,3,0,4,0,0,0,0,3,1,3,1,0,1,7,0
523,0,0,0,2,1,0,1,0,1,0,0,0,0,3,2,2,4,0,2,5,1
524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2,0,0,0,1,0,2,0,0,0,3,2,1,1,0,4,0,0,1,10,0
526,3,0,0,0,1,0,1,0,0,0,3,1,3,1,0,1,0,0,2,7,1
527,2,0,0,0,1,0,2,0,0,0,3,1,2,3,0,1,0,0,1,12,0
528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,0,2,1,1,0,0,0,2,0,2,0,0,0,0,1,0,1,1,2,10,0
530,0,2,5,6,0,0,0,1,0,1,0,0,0,0,3,0,3,2,1,10,0
531,0,1,2,3,0,0,0,1,0,2,0,0,0,0,1,0,1,2,1,1,1
532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,0,0,0,4,2,2,0,1,2,0,1,2,0,0,0,1,2,0,0,2,1
534,0,0,0,2,1,3,0,1,3,0,3,1,0,0,0,2,1,0,0,12,0
535,0,0,0,4,1,2,0,1,1,0,1,1,0,0,0,1,2,0,0,10,0
536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,3,1,0,0,1,2,1,0,0,2,0,0,0,2,3,0,0,1,0,6,1
538,3,2,0,0,2,1,1,0,0,2,0,0,0,3,1,0,0,2,0,10,0
539,1,1,0,0,1,3,2,0,0,2,0,0,0,1,1,0,0,3,0,10,0
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,0,0,5,0,0,2,0,2,1,0,0,0,4,2,1,4,0,0,2,1,1
542,0,0,3,0,0,1,0,1,1,0,0,0,1,2,1,4,0,0,1,8,0
543,0,0,5,0,0,3,0,1,3,0,0,0,2,2,3,4,0,0,2,5,0
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,3,1,3,0,0,0,3,0,0,1,2,1,4,0,0,0,4,0,0,12,0
546,3,2,4,0,0,0,1,0,0,1,2,1,1,0,0,0,1,0,0,11,0
547,3,1,3,0,0,0,3,0,0,2,1,2,4,0,0,0,3,0,0,4,1
548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,0,0,4,2,1,0,0,0,2,0,0,2,1,2,1,0,0,1,0,2,1
550,0,0,2,1,2,0,0,0,4,0,0,1,2,1,2,0,0,3,0,8,0
551,0,0,4,4,1,0,0,0,3,0,0,2,3,3,2,0,0,1,0,9,0
552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2,1,0,4,0,1,3,2,0,0,0,0,0,0,0,1,0,3,2,4,0
554,3,2,0,6,0,1,2,2,0,0,0,0,0,0,0,4,0,2,1,7,0
555,2,2,0,1,0,1,2,1,0,0,0,0,0,0,0,3,0,2,1,2,1
556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,0,0,0,0,2,2,2,1,0,1,2,0,2,0,2,0,3,0,0,11,0
558,0,0,0,0,2,2,2,1,0,2,3,0,3,0,3,0,4,0,0,11,0
559,0,0,0,0,1,1,2,1,0,2,1,0,1,0,2,0,1,0,0,5,0
560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
561,2,1,0,0,0,0,0,0,1,1,0,2,0,1,0,1,4,2,0,12,0
562,1,2,0,0,0,0,0,0,4,2,0,2,0,3,0,2,4,1,0,12,0
563,3,1,0,0,0,0,0,0,2,2,0,2,0,3,0,1,3,2,0,4,1
564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,3,0,4,3,0,2,0,0,0,1,2,1,0,0,1,0,0,0,1,12,0
566,2,0,2,4,0,2,0,0,0,2,3,1,0,0,3,0,0,0,1,11,0
567,3,0,4,4,0,2,0,0,0,1,1,1,0,0,2,0,0,0,1,3,1
568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,1,0,6,2,0,0,1,0,0,1,0,2,3,0,0,0,2,1,3,0
570,0,1,0,6,2,0,0,1,0,0,2,0,2,2,0,0,0,3,2,7,0
571,0,1,0,5,1,0,0,1,0,0,3,0,1,2,0,0,0,3,2,4,0
572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
573,0,2,2,6,0,2,1,0,1,0,0,0,0,0,1,3,3,0,0,7,0
574,0,1,4,3,0,3,2,0,3,0,0,0,0,0,1,3,3,0,0,6,0
575,0,2,2,5,0,2,2,0,4,0,0,0,0,0,1,1,2,0,0,9,0
576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
577,0,0,4,0,1,0,3,0,0,1,3,1,0,0,0,1,0,2,2,6,0
578,0,0,5,0,1,0,2,0,0,2,1,2,0,0,0,4,0,2,2,8,0
579,0,0,4,0,1,0,1,0,0,1,2,2,0,0,0,2,0,1,2,9,0
580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
581,2,0,1,0,0,0,0,2,3,2,0,0,2,3,0,0,3,0,1,11,0
582,1,0,2,0,0,0,0,1,2,1,0,0,4,2,0,0,4,0,1,10,0
583,1,0,5,0,0,0,0,2,1,1,0,0,3,3,0,0,4,0,2,7,0
584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
585,3,2,0,0,2,0,0,2,0,0,0,1,1,0,1,4,3,0,0,5,0
586,2,2,0,0,1,0,0,2,0,0,0,1,2,0,2,1,1,0,0,4,0
587,3,2,0,0,1,0,0,1,0,0,0,1,1,0,3,3,1,0,0,12,0
588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
589,1,0,0,5,0,2,2,0,2,0,3,0,0,3,0,0,2,1,0,5,0
590,2,0,0,1,0,3,2,0,2,0,2,0,0,2,0,0,3,2,0,7,0
591,1,0,0,2,0,2,2,0,2,0,3,0,0,3,0,0,3,3,0,6,0
592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
593,0,2,0,6,2,0,1,2,4,1,2,0,0,3,0,0,0,0,0,8,0
594,0,2,0,2,2,0,3,1,1,1,1,0,0,3,0,0,0,0,0,5,1
595,0,1,0,6,1,0,1,2,2,2,3,0,0,3,0,0,0,0,0,3,0
596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,0,0,4,0,0,2,0,0,0,0,0,1,3,2,2,4,0,1,1,8,0
598,0,0,4,0,0,1,0,0,0,0,0,1,3,3,2,4,0,1,1,5,1
599,0,0,3,0,0,1,0,0,0,0,0,1,2,3,3,2,0,3,1,1,0
600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,3,2,0,4,2,3,0,0,1,1,0,1,0,0,0,0,0,0,2,5,0
602,1,1,0,4,1,1,0,0,3,1,0,1,0,0,0,0,0,0,2,3,0
603,2,1,0,6,2,3,0,0,3,1,0,1,0,0,0,0,0,0,2,11,1
604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,0,0,2,0,0,0,2,1,0,0,3,0,1,0,2,1,3,2,0,12,1
606,0,0,1,0,0,0,3,2,0,0,1,0,4,0,3,3,4,1,0,6,0
607,0,0,5,0,0,0,3,2,0,0,2,0,3,0,2,4,2,1,0,4,0
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,2,1,3,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,2,8,1
610,2,1,3,0,0,0,0,1,0,0,3,1,0,2,0,0,0,1,1,8,0
611,3,1,4,0,0,0,0,2,0,0,1,2,0,2,0,0,0,2,2,11,0
612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,0,0,0,4,0,0,1,1,4,1,0,0,2,0,3,3,3,0,0,9,0
614,0,0,0,2,0,0,3,1,1,1,0,0,3,0,1,4,1,0,0,7,0
615,0,0,0,3,0,0,1,1,4,1,0,0,2,0,3,2,1,0,0,3,1
616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,2,0,4,0,2,3,0,0,0,2,2,1,2,0,2,0,0,0,0,7,0
618,1,0,5,0,2,1,0,0,0,1,3,1,1,0,3,0,0,0,0,2,0
619,1,0,5,0,2,3,0,0,0,2,2,2,1,0,2,0,0,0,0,2,1
620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,0,1,0,6,2,2,1,0,4,0,0,0,0,1,0,0,3,3,0,11,0
622,0,2,0,1,1,1,2,0,1,0,0,0,0,2,0,0,2,3,0,1,1
623,0,1,0,4,2,2,1,0,4,0,0,0,0,1,0,0,4,1,0,3,0
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,0,0,1,0,0,3,2,2,0,0,0,0,0,0,1,1,3,3,1,2,1
626,0,0,3,0,0,1,2,1,0,0,0,0,0,0,2,3,2,1,2,6,0
627,0,0,2,0,0,1,2,1,0,0,0,0,0,0,1,1,4,2,2,7,0
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,2,0,0,6,1,0,0,2,1,0,0,0,2,3,0,4,0,0,1,6,0
630,3,0,0,3,1,0,0,1,4,0,0,0,4,1,0,2,0,0,2,6,0
631,3,0,0,4,2,0,0,1,4,0,0,0,1,2,0,4,0,0,2,3,1
